Id	Instance	Markers	New.Gold.Label
2388	"¿Qué dice tu agente cuando te aparecés con proyectos como éstos? Se querrá matar (risas). Pero es que es lo que me gusta. De repente recibí ofertas por mucha guita y no, estoy haciendo esto. No me niego a hacer películas grandes. Hago lo que me gusta. Pero cuando digo que voy a hacer algo, lo hago. Hay actores que dicen “una mierda, me van a pagar un millón de dólares, me voy”. Yo no. Si aceptaba una peli de estudio y me llegaba este guión, decía que no."	"['Hago lo que me gusta', 'mucha guita']"	ES-ES
2905	"Si bien con el correr del tiempo se han acotado las alternativas de disminución del impacto de estas retenciones (Vgr. eliminación de aportes voluntarios a AFJP), existen no obstante, mecanismos legales que permiten al asalariado inciar acciones que disminuyan el fuerte impacto que las mismas causan sobre su salario."	"['impacto', 'asalariado, afjp']"	ES
2695	"Asimismo, Walter Acevedo, quien se retiró de la práctica del jueves por un golpe en el tobillo izquierdo, seguirá en su posición de `doble cinco', paradójicamente, junto a Matías Almeyda, responsable de su dolencia tras un fuerte cruce en lo que fue un día difícil para el capitán que también discutió con Mauro Díaz."	['N/A']	ES-AR
3389	"Lo cierto es que todos desean ver cuánto antes a un nuevo presidente que desbloquee cientos de proyectos urgentes. De ahí que, a pesar de que en la calle se compran y venden votos, se han detectado papeletas falsas y cientos de muertos votarán hoy domingo, la comunidad internacional se prepara para dar el visto bueno a una votación que ni siquiera cuenta con un padrón electoral en condiciones."	['N/A']	ES-ES
3038	"Así lo anuncio hoy el gobernador Hermes Binner, quien dijo que ?las negociaciones están conversadas y bien vistas por la subsecretaria de Vías Navegables de la Nación?. El mandatario agregó que ?lo importante es el acuerdo entre el gobierno nacional y la Provincia para compartir el financiamiento de los 700 metros del muelle que sumará el puerto de Rosario?."	['N/A']	ES-AR
3887	"Un acusado de matar con un cuchillo a un joven de 26 años el pasado 3 de marzo de 2007 en el barrio de Campoamor de Alicante aseguró hoy, durante el juicio que se celebra en la Audiencia provincial, que esgrimió el cuchillo para ""asustar"" a tres personas, una de ellas el fallecido, que se habían acercado a su novia y que posteriormente a él mismo le habían ""acorralado""."	['N/A']	ES-ES
1753	"El concierto de Salamanca ha sido diferente a los demás de la gira, no sólo por ser el primero, sino porque la mayor parte de los asistentes desconocían las canciones de éste último disco, lo que ha aprovechado el genio de Úbeda para cantar solo, ""que es un lujo"", ha asegurado."	['N/A']	ES-ES
3289	"El Tribunal Superior de Justicia de la Comunitat Valenciana (TSJCV) ha anulado una resolución y un comunicado de la Conselleria de Justicia que rechazaban la huelga de los juzgados de violencia sobre la mujer de febrero de 2008, al considerar que ambos escritos vulneran el derecho a la huelga y a la libertad sindical."	['N/A']	ES-ES
3371	"Era el verano de 1977. Jimmy Carter estaba en la Casa Blanca cuando Steve Jobs y Steve Wozniak comenzaron a vender el Apple II, la primera microcomputadora de producción masiva comercialmente exitosa."	['N/A']	ES
2819	"El juez Emilio Stadler, a cargo de la causa, dio a conocer un comunicado anoche en el que afirma que la mujer de Soria era la única persona presente en el dormitorio en el momento del incidente. También aclaró que no le había tomado declaración. Y que ordenó pruebas de dermotest –determina si alguien pudo haber hecho un disparo– a todos los que se encontraban en la vivienda."	"['habia tomado', 'encontraban']"	ES-ES
1608	"Sin caja no hay política y sin política no hay caja, principio recíproco del credo kirchnerista que es de observación estricta para todos sus fieles."	"['kirchnerista', 'caja']"	ES-ES
1802	El Centro de Corredores de Rosario anunciará la semana que viene la firma de un nuevo acuerdo con el Mercado a Término de Rosario (Rofex) que facilitará el ingreso de las empresas más chicas a la operatoria con futuros y derivados agrícolas.	"['empresas más chicas', 'más chicas a la operatoria']"	ES-AR
3148	"La multinacional Arcor está más cerca de concretar su ingreso al mercado de capitales. En una reunión celebrada el martes, el directorio de la compañía aprobó la emisión de la Clase 1 de Obligaciones Negociables por un monto de US$ 200 millones. La información fue comunicada por Arcor a la Comisión Nacional de Valores y se trataría de una emisión que se emplearía para encarar proyectos de inversión productiva y para financiar deuda."	"['financiar deuda', 'US$ 200 millones', 'encarar']"	ES-AR
172	"Los protagonistas compartieron mesa presidencial este lunes, con ocasión de la comida de Navidad celebrada por el club con las plantillas de fútbol y baloncesto. Se vieron las caras pero no estuvieron los tres juntos. Florentino se situó entre 'Mou' y Ettore Messina. Y Valdano entre Casillas y el vicepresidente Eduardo Fernández de Blas. Muy poco que rascar. Imposible escenificar la paz en tiempos de guerra."	['N/A']	ES-ES
2329	"Como era de esperarse, las noticias acerca de su vida privada trascendieron de inmediato. En declaraciones recientes, Danyl confesó ser bisexual y se definió como un ""seductor masivo""."	['N/A']	ES
1920	"Adicionalmente, las declaraciones públicas de importantes dirigentes sindicales en el sentido de solicitar participación en los directorios de las empresas, junto a proyectos que promueven la cogestión sindical de las compañías, no hacen más que aumentar la incertidumbre sobre el efecto final de este tipo de medidas."	['sindicales']	ES
492	"El administrador delegado de Milan, Adriano Galliani, se apresta a sostener una reunión decisiva en San Pablo, Brasil, con Kia Joorabchian, agente iraní del atacante argentino de 27 años."	['administrador delegado']	ES-AR
4942	"Y eso es muy de Nueva York, que es la ciudad que más sabe reinventarse. Allí un antiguo matadero es hoy un barrio de moda, las vías del tren se han transformado en jardines elevados y una fábrica de galletas sirve ahora de lujoso mercado. Lo mismo, pero diferente."	['Nueva York']	ES-ES
3244	"Tanto las abanderadas como los reyes, manifestaron su satisfacción por poder representar sus respectivos cargos festeros.Cámara dijo al rey Aben Hud, que le dejaba la ciudad prestada, y al rey Alfonso X, le pidió que la liberara hasta el año próximo."	['N/A']	ES-AR
3398	"Aún dando como válida esa mirada, el cerco se estrechó más desde la muerte de Kirchner. El ex presidente hablaba y consultaba mucho antes de tomar cualquier decisión. Hablaba, incluso, con dirigentes peronistas y no peronistas que no comulgaban estrictamente con su línea de pensamiento. Es un enigma, todavía, conocer con quien dialoga la Presidenta fuera de ese círculo minúsculo que componen Máximo, su hijo, Carlos Zannini, Héctor Icazuriaga, el número uno de la SIDE, y Julio De Vido."	"['dirigentes peronistas', 'peronistas']"	ES-AR
789	"Cada iPhone, desde el original, estaba equipado con un sensor de proximidad que detectaba cuando ponías el aparato en tu oído. En teoría, cuando utilizas el iPhone como un teléfono, la pantalla se apaga para que accidentalmente no vayas a seleccionar una opción que interrumpa una llamada."	['N/A']	ES
1909	"“Estas cámaras dejaron su opinión plasmada a favor del sistema y de la pizarra, la verdad es que resulto muy positiva, se habló de hacer algunas actividades en conjunto logrando difundir y valorar el trabajo”, le contó a punto biz el secretario de la Cámara local, Santiago Ramos."	['N/A']	ES
2894	"La última aparición de China en el cine fue hace cuatro años, en el filme de Boy Olmi Sangre del Pacífico. En televisión, se la vio en una participación especial en Vidas robadas, la telenovela que protagonizó Facundo Arana en 2008. De ambos medios está alejada, pero del teatro, no. Se la puede ver con frecuencia en los más disímiles espectáculos. Pronto, volverá a pisar las tablas. Momento histórico."	['N/A']	ES-ES
3247	Este selecto grupo fue escogido por el Tesoro español para escuchar de labios del presidente su propósito de enmienda de una política expansiva que todavía defiende la Administración Obama. Zapatero solo deslizó un velado reproche a sus invitados cuando les recordó que el endeudamiento de su Gobierno lo causó la necesidad de contrarrestar los efectos de la crisis financiera originada en 2008 en EE UU.	['N/A']	ES-ES
614	"En los días de vino y rosas en los que muchos marchantes de arte se frotaban las manos y las carteras con las ínfulas de los nuevos ricos, en medio de la marabunta festiva de Arco, de la galería brasileña Fortes Vilaca surgía una frase como un puñal clavado en la conciencia propia y la vergüenza ajena. '¿Qué hace usted aquí?'. Lo planteaba desde una de sus obras Juliao Sarmento, que cierra la programación del CAC Málaga para este año. Una pregunta que bien podría repetirse esta semana por motivos diversos."	['N/A']	ES-ES
3686	"El propio Mauricio Macri viajó anoche a la provincia para festejar la elección. Y frente al progresismo K de Agustín Rossi y el progresismo socialista de Bonfatti, Del Sel asoma como el más claro opositor al rumbo económico y político nacional, con buena llegada a clases populares, empresarias, gente del campo y localidades del interior."	['localidades']	ES-AR
1481	"#primarias fue el «tweed» que buscó «Naroh», su alias, nada más conectarse al Twitter para recabar información de las primarias. «La política me gusta mucho y la sigo a través de cualquiera de los medios, Facebook, Twitter, periódicos digitales...»."	['N/A']	ES
1694	"El fenómeno se observa principalmente en varias de las localidades ubicadas en la Cuenca del Salado, donde por campos agrícolas bien manejados se pagaron valores de entre 13 y 16 qq/ha (se trata, en términos relativos, de precios superiores a los negociados en la zona núcleo pampeana)."	"['fenómeno, manejados', 'núcleo pampeana']"	ES-AR
4552	"Despierta cierta curiosidad en la prensa local por qué no se quedó a probar fortuna aquí tras filmar Corazón de caballero , en 2001, junto a Heath Ledger. “Había viajado por amor, no para ser famosa en Hollywood y me volví cuando ese amor se terminó. Además, pensaba que sin ser famosa en mi país no podría serlo aquí” es su repuesta."	['amor se terminó']	ES
56	"La fuerte nevada que comenzó a caer anoche en el país pirenaico y que hoy continúa, con temperaturas bajo cero, dificulta el trabajo de los bomberos y del resto de los servicios de rescate, que el sábado buscaron sin descanso durante doce horas a los trabajadores accidentados."	['N/A']	ES
497	"Tras el acuerdo salarial alcanzado con 16 gremios docentes, el ministro de Educación porteño, Esteban Bullrich, aseguró que “más del 95% de los alumnos comenzó el ciclo lectivo” (paró Ademys)."	"['gremios docentes, ciclo lectivo']"	ES
3828	"El país mediterráneo espera recibir 30.000 millones de euros de la Unión Europea este año y sumas adicionales, pendientes de concretar en el 2011 y el 2012."	['pendientes']	ES-ES
3039	"*) Que ACA y AFA se mostraron renuentes a este tipo de medidas, pero que la voluntad del gobierno es firme para hacerlo. Todavía no hay precisiones sobre cómo se instrumentaría administrativamente"	"['es-AR', 'precisiones', 'renuentes']"	ES-AR
716	"Pero por si fuera poco, no todos los problemas registrados ayer en Castellón fueron consecuencia de la nieve. En Almassora el desastre vino de manos del temporal marítimo. El fuerte oleaje derrumbó el muro del litoral y obligó a las autoridades a cerrar el tráfico."	['N/A']	ES-ES
2507	"Christian expresó que estaba muy conforme con la repercusión mediatica del espectáculo y la excelente promoción para el país que esto representa. Ricky, con la camiseta más que puesta en lo que respecta a la promoción de su tierra, no dejó de incentivar a la audiencia que fueran a visitar la hermosa isla de Puerto Rico."	['repercusión mediatica']	ES
1147	"El tribunal concluyó (...) que los demandantes lograrán demostrar que la decisión (del organismo gubernamental) fue arbitraria y caprichosa, expresa Feldman en su veredicto."	['concluyó']	ES
820	"El fallecimiento del ex gobernante ha sido dado a conocer por su hijo Orlando Jorge Mera, a través de su cuenta de Twitter. Además de Jorge Mera, al ex presidente dominicano le sobrevive su hija Dilia Leticia, ambos nacidos con su difunta esposa Asela Mera."	['N/A']	ES
4259	"El partido no tiene previsto realizar un anuncio oficial hasta el domingo, pero la noticia de la votación de ayer se filtró esta mañana y varias fuentes confirmaron una clara victoria para Marine sobre su mayor rival, Bruno Gollnisch."	"['clara victoria', 'confirmaron mañana']"	ES-AR
4088	"Sánchez de León se ha referido a este dato como ""positivo"", ya que la finalidad última es que las mujeres ""denuncien y saquen a la luz su problema"" y ha avanzado que desde el Gobierno valenciano ""seguiremos trabajando para que el número de denuncias se vaya incrementando cada vez más""."	['N/A']	ES-ES
935	"La web de billetes de tren chinos se ha convertido en la más visitada después de que este año por primera vez se vendan a través de internet en China y a que en estas fechas cientos de personas viajen por las vacaciones del Año Nuevo Lunar, se informó hoy."	['N/A']	ES
2191	"PSPV, Compromís y EUPV habían reclamado esta mañana el cese inmediato Sanz, tras trascender las denuncias por acoso sexual presentadas contra él por tres trabajadoras de la televisión autonómica."	['N/A']	ES-ES
3352	"Otro informe al que alude la Fiscalía es el de la Agencia Tributaria del pasado 6 de mayo, que destapó posibles delitos electorales en la contratación y facturación entre Orange Market y el PP de Valencia en 2007, año de la celebración de los comicios autonómicos. A juicio del Ministerio Fiscal, la participación del ex secretario general del PP en Valencia Ricardo Costa en estos hechos podría determinar una calificación jurídica diferente de los regalos que recibió de la trama, que son el objeto de la instrucción del tribunal valenciano."	['N/A']	ES-ES
1659	"Mientras se aprestan a celebrar hoy el primer mes del corte del acceso al cerro Famatina con una manifestación en Chilecito, las Asambleas Ciudadanas no sólo ratificaron la continuidad del corte, sino que reclamaron la caducidad del acuerdo con la minera canadiense y dirigieron públicamente un extenso petitorio al Gobierno nacional . Fue luego de que Osisko, en línea con lo que había prometido el gobernador kirchnerista Luis Beder Herrera, anunciara el freno del proyecto hasta tanto éste obtuviera la “licencia social” correspondiente."	['acceso al cerro Famatina']	ES-AR
1183	"El gol tranquilizó y favoreció a Tigre que comenzó a aprovechar los espacios que dejó Independiente en sus desordenados avances en busca del empate. A los 24 minutos estuvo a punto de aumentar, pero esta vez Navarro tapó el remate de Luna. Frente a la tranquilidad y el orden del visitante, Independiente mostró muy poco. Apenas algunos retazos individuales de Fredes y Defederico. No alcanzó para inquietar demasiado a Javier García que sólo debió esforzarse a pleno ante un tiro libre de Ferreyra."	['que dejó Independiente']	ES-ES
949	"Cuando tenía unos 20 años, y cuando era una niña, no era muy feliz. Soy una persona oscura. Soy realmente una persona oscura y melancólica. No estoy bromeando. Ahora no soy una persona torturada. Lo fui en el pasado y no quiero proyectar eso. Pero soy realista. Veo las cosas como son y es muy duro pretender que sean de forma diferente"" señaló la actriz."	['N/A']	ES
1707	"Por el voto de la mayoría, la Corte sostuvo en el caso de Majul que la información publicada fue errónea, pero que la Cámara Civil no analizó los argumentos del periodista sobre la condición de persona pública de Melo y la falta de dolo en la publicación."	['caso de Majul']	ES-AR
3134	"En el ámbito político, el sindicato ha criticado ""las políticas represivas y conculcadoras de derechos humanos propiciadas por el Estado"", así como las reformas legales planteadas por el Gobierno central para tratar de imposibilitar la presencia de la izquierda abertzale en las elecciones, y ha apostado por trabajar para conseguir el derecho de autodeterminación."	['N/A']	ES-ES
2861	"Mi mamá es italiana y junto a su cultura, su eje de ser madre fue de proveedora de alimento. En otras palabras mi madre es una gran cocinera, como lo fue mi abuela también. Mi padre desde un lugar de cata, en cada medio día daba su veredicto al mejor estilo crítico francés."	['cocinera']	ES-ES
1233	"Estas dos leyes marcan la impronta que caracteriza a la presidenta (por Cristina Fernández de Kirchner), señaló Basterra, para luego mencionar que ""es favorable que se genere un debate profundo sobre estos puntos tan estratégicos para el país""."	['Cristina Fernández de Kirchner']	ES-AR
998	"No recordamos un año con tantas embarazadas. Es cierto que últimamente había bastantes, pero nunca tantas. Estamos todos encantados, porque significa que las parejas jóvenes se quedan a vivir en la localidad, declaró ayer la alcaldesa, María Luisa Fuertes."	['N/A']	ES-ES
1128	"El libro señala que ""pocos son los partidarios de que Don Juan Carlos abdique"" y ""muchos los que prefieren la fórmula tradicional de dar paso al heredero sólo a la muerte del titular de la Corona"", aunque ""todos entienden que ésa es una opción muy personal del Rey""."	['N/A']	ES-ES
4124	"En su carta del 4 abril pasado al Papa, monseñor Viganó escribió que le había pedido apoyo al cardenal Bertone. Y deja entender que le faltó ese sustento del Secretario de Estado."	['N/A']	ES
3131	"Luego de cantar su tema ""I Like It"", el intérprete de 35 años se acercó a la primera fila y le sacó su cámara a una joven. Luego de dirigirla hacia sus zonas íntimas la devolvió a su dueña para que la conserve como regalo."	['N/A']	ES
1975	"Lohan empezó a realizar tareas con la Cruz Roja estadounidense, pero Sautner dijo que eso no contaba para su libertad condicional porque no era parte de su sentencia."	['N/A']	ES
3558	"La primera entrega de las dos en las que se divide el desenlace cinematográfico de la saga, dirigida por David Yates, se verá a fines de noviembre en los cines."	['N/A']	ES
4992	"Según el estudio, la economía española podría mejorar su evolución en 2011, aunque a ritmo inferior a la de la mayoría de los países de la Unión Europea, y la inflación se estabilizará en torno al 2,5%, lo que, unido al aumento del euríbor, hará que la renta disponible para comprar una vivienda tenga ""dificultades"" para recuperar los niveles de años anteriores."	['N/A']	ES-ES
1760	"Ayer, la jornada había empezado mal. Tras conocerse que la Ciudad podría pedir una auditoría internacional sobre el servicio para decidir si aceptaba o no el subte, sobre el mediodía la ministra Nilda Garré confirmaba que desde hoy la Federal no custodiaba más la red."	"['desde hoy la Federal no custodiaba más la red.', 'subte']"	ES-AR
1693	"Asimismo, el ministro señaló que “hoy aquí vemos una obra, pero también observamos un trabajo de equipo, y por ello nos comprometimos a estar presentes, porque es la forma en que queremos que se hagan las cosas”."	['N/A']	ES
1480	"La película, que bromea sobre las mujeres que usan burkas y rumorea incluso sobre si un mayordomo lugareño es gay, «plantea muchas preguntas sobre el matrimonio y cómo se definen las tradiciones que lo rodean. Así es que, qué mejor lugar para hacerse esas preguntas que Oriente Medio», dijo Sarah Jessica Parker sobre la película que produce y protagoniza, durante la presentación del filme en Estados Unidos."	['plantea']	ES
379	"Según lo que se acordó, las empresas darán una gratificación de 4 mil pesos no remunerativos (contra los 5.000 pedidos por el gremio ylos 2.500 ofrecidos inicialmente por las empreas) y un salario mínimo de $ 5.000 para enero."	"['4 mil pesos', 'no remunerativos']"	ES-AR
3245	"Esta facción encargó y pidió ayer la difusión del informe del Barclays Capital, que argumentó que Argentina tiene los dólares para comprar la petrolera. Una contradicción con el torniquete que aplica la AFIP, pero que obedece a los jugosos contratos del Barclays con el equipo económico."	['con el torniquete que aplica']	ES-AR
4469	"Por su parte, y sobre las afirmaciones del cabeza de lista al Congreso del PSOE, Alejandro Alonso, destacó que además de candidato «se es concejal y representante de la ciudad» por lo que antes de hacer esas declaraciones en las que «me descalificaba y me insultaba, hay que comprobarlo». Lamentó que haya un concejal que haga estas cosas, y recordó queAlonso hace unos meses realizó declaraciones «impropias de un representante institucional» en las que llamó «vulgar dictador» alpresidente del Gobierno, José María Aznar, legítimamente elegido, oseñaló que la política de Aznar es «pendenciera y de cuatrero del oeste»."	"['concejal', 'cabeza de la lista, pendenciera, cuatrero']"	ES-ES
4357	"No llevaban armas. «Creo que iban sólo a robar, pero al cruzarse con mi aita...», barrunta Amaia. «El que más le pegó fue el más joven. El baserritarra explicaba ayer, tres días después del ataque, con el cuerpo aún dolorido, que le habían pegado puñetazos y patadas mientras estaba tumbado en el suelo."	['N/A']	ES-ES
188	"Con la colección conseguida este domingo en el auditorio Shrine de Los Ángeles, ""Historias cruzadas"" volvió a colocarse en un lugar de privilegio para la carrera de los Oscar, después de la decepción sufrida en los Globos de Oro (donde sólo se llevó uno)."	['N/A']	ES
1378	"La lista revelada en la Convención sobre Diversidad Biológica de las Naciones Unidas coloca al 20% de las especies del planeta en peligro. En este sentido, el decano del Colegio Oficial de Biólogos de Galicia y director del Parque Nacional Marítimo Terrestre de las Islas Atlánticas, José Antonio Fernández Bouzas, sostiene que cada vez son más las especies en peligro de extinción. ""Podríamos estar hablando de unos 16.000 tipos de especies en riesgo y el 75% de las cultivadas para la alimentación se han extinguido a lo largo del último siglo"", afirma el biólogo."	['N/A']	ES-ES
2357	"Sobre el papel que deberá jugar el BCE, el economista jefe de Ernst&Young para estos informes, Marie Diron, explica que tiene que seguir supervisando el impacto de las distintas medidas de ajuste fiscal y la evolución de los mercados financieros ""para estar preparado por si es requerido para dar más apoyo"". Asimismo, el informe subraya que los tipos de interés no deberían incrementarse hasta finales de 2011."	['N/A']	ES
4663	"“Obstruye canal/navegación y con la navegación en la zona suspendida y el buque se encuentra intentando zafar de varadura con uso de sus máquinas”, informó la prefectura, sobre el barco que iba con destino a Rusia."	['zafar de varadura']	ES
4610	"Contrario al proyecto de no someter la división del Estado checoslovaco a referéndum, el 20 de julio de 1992 dimitió. Sin embargo, aceptó ser el primer presidente de la recién creada República Checa el 26 de enero de 1993 y tomó posesión del cargo el 2 de febrero."	['aceptó ser el primer presidente']	ES-ES
2424	"Los encargados de la campaña sostienen que su objetivo principal no es captar a los clientes de Apple, sino demostrar que el iPhone no es el mejor teléfono del mercado."	['mercado']	ES
1130	"El informe interpreta que «la proporción global se mantiene relativamente estable en los últimos años», si bien se puede observar «un avance paulatino del endeudamiento hipotecario», hasta el 32,5%, y un «descenso paralelo» del endeudamiento con otros préstamos, que se sitúa en el 7,1% en 2010."	['N/A']	ES-ES
60	"Un portavoz de Perry dijo que la cantante ""disfrutó con Sesame Street"" y señaló que el video todavía puede ser visto en su sitio web. Además todavía está disponible en YouTube."	['N/A']	ES
3378	"Si el juez tuviese datos relevantes sobre la culpabilidad del maquinista, no lo hubiera liberado. Acá hay visos de fallas técnicas?, dijo a este semanario Horacio Caminos, vocero de La Fraternidad."	['N/A']	ES-AR
3470	"Va a haber muchas más personas cobrando pensión. Por tanto, para que el gasto público no se dispare y se convierta en insostenible, hay que tomar medidas hoy. También para que la reforma sea progresiva y no haya que hacerla en 2020 de forma brusca, ha insistido antes de volver a tender la mano a los grupos de la oposición y sindicatos para debatir la reforma."	['Reforma progresiva']	ES-ES
1171	"En 2005, con motivo de la conmemoración del 250 Aniversario de la ciudad, la Asociación Cultural Proa quiso recuperar esa celebración lo cual, en palabras de Torrellas, supuso ""un extraordinario éxito"", cuando se reunió a más de 6.000 personas en el Palacio de Deportes de Santander."	['Asociación Cultural Proa']	ES-ES
218	"Dos jóvenes estudiantes de informática de la universidad Humboldt de Berlin, Frank Morgner y Dominik Oepen, pusiero de manifiesto, con una demostración práctica sobre la marcha, las deficiencias en la seguridad del nuevo carnet de identidad alemán (parecido pero no igual al moderno DNI español con chip)."	"['DNI español', 'carnet de identidad']"	ES-ES
3177	"Gasol sumó 19 puntos y 18 rebotes, pero sobre todo aportó inteligencia al juego y una serie de acciones cruciales en los últimos instantes, como un tapón a Pierce y un rebote ofensivo tras un fallo de Bryant que, acto seguido, permitió a este acudir a la línea de los tiros libres. ""Nuestro mejor jugador es Bryant. Hoy no ha estado muy acertado en el tiro, pero ha luchado y ha estado excelente al final al anotar los tiros libres decisivos. Por eso es el mvp y, probablemente, el mejor del mundo"", dijo."	['N/A']	ES-ES
69	"Pero, sobre todo, ""con los medios que había en la época, llegar a finales de año con uva fresca era muy difícil, e imposible que se llegase a tener abundancia o excedente"", dijo Luis González, director del Consejo Regulador de la Denominación de origen Uva de Mesa embolsada de Viñalopó."	['N/A']	ES-ES
401	"Se encuentra enclavado en un bello paraje natural, rodeado de los típicos olivos y viñedos mendocinos. Además de su excelente gastronomía, este restaurante se distingue por la calidez y halo de magia de su ambiente. Colores pasteles, luz tenue y un estilo rústico de líneas simples crean un contexto ideal para compartir los mejores platos en pareja, familia o con amigos, con el plus de hacerlo en la casa misma del vino."	['viñedos mendocinos']	ES
4747	"Por su parte, la defensa ha definido lo sucedido como ?una tragedia familiar? y ha resaltado que la mujer sufrió ?malos tratos a lo largo de toda la vida del matrimonio?. Además, ha señalado que para hablar de un delito de homicidio ?hace falta un ánimo de querer matar? que no existió en este caso, pues María Pilar Marcos Rubio ?jamás, jamás, jamás? quiso hacerlo."	['N/A']	ES
1252	"Dennis Davern, el capitán del yate en el que viajaba la actriz Natalie Wood cuando murió ahogada hace 30 años, pasó con éxito la prueba del detector de mentiras, dijeron fuentes del caso, reabierto hace diez días, a la cadena ABC."	['N/A']	ES
1074	"Una vez saciados los niños en su apetito, que no en sus ganas de diversión, entraron en escena los payasos que desde el primer momento se metieron al público en el bolsillo, haciendo a los niños partícipes de la actuación y consiguiendo carcajadas con cada una de sus muchas ocurrencias, hasta el punto de que era difícil saber quién lo pasó mejor, si los niños o sus padres."	['N/A']	ES
1958	"El programa contará con la presencia de Iván Amaya, jugador del Murcia y uno de los titulares indiscutibles para el entrenador. Amaya dará su opinión del derbi y analizará en profundidad la temporada del Real Murcia y sus opciones de ascenso."	['Real Murcia']	ES-ES
3164	"El informe sí aplaude, en cambio, que la ley orgánica 3/2007 de 22 de marzo de 2007 para la igualdad efectiva de mujeres y hombres impide que coincidan las vacaciones anuales con situaciones de maternidad, parto o lactancia. El Comité lamenta que la ""remuneración mayor por las horas suplementarias"" sólo alcance al 54,83% de los convenios colectivos, que afectan al 49,35% de los trabajadores. Las cifras son de 2007, pero no hay información sobre cambio alguno."	['coincidan las vacaciones']	ES-ES
719	"Sáenz de Santamaría indicó que este veto, que el Ejecutivo ya aplicó a otras tres de sus propuestas en septiembre y febrero pasados, es un instrumento «inusual» que hasta ahora prácticamente no había utilizado ningún gobierno de la democracia, y del que habría echado mano Rodríguez Zapatero por su «evidente debilidad parlamentaria» y para evitar perder votaciones en el Congreso."	['N/A']	ES
1431	"Cajasol se incorporará al Sistema Institucional de Protección (SIP) o 'fusión fría' que supone Banca Cívica, integrada por CajaCanarias, Caja Navarra y Caja de Burgos, según informaron a Europa Press en fuentes del sector financiero, que precisaron que Banca Cívica tendrá su sede social en Sevilla y será copresidida por el presidente de Cajasol, Antonio Pulido y el actual presidente del SIP, Enrique Goñi, director general de Caja Navarra."	['N/A']	ES-ES
3204	"De este modo, la diputada socialista consideró que ""con esa misma regla de tres, si el Gobierno regional hubiese sacado a contratación los 530 millones de euros tendríamos 16.500 empleos más""."	['N/A']	ES-ES
282	"Ayer, se colocaron 16 baños químicos cerca de la cola de espectadores. ?Queremos garantizar una jornada prolija y sin incidentes?, dijo a Clarín el director de Control Urbano de la comuna, Ignacio Martínez. Hubo inconvenientes con puesteros que intentaron instalar parrillas móviles para vender sandwiches de carne y chorizos."	['N/A']	ES-AR
4130	"Una gran mayoría ha elegido como ciudades Viena, seguida de Salzburgo, Innsbruck y Graz. Pero el mayor porcentaje lo marcó Viena con un 65% de turistas, los que permanecieron con una estadía media de 2,6 días."	['ciudades']	ES
3580	"Racing salió a buscar decidido el empate, pero siempre se encontró con falta de ideas. El ingreso de Valentín Viola para jugar por afuera no fue lo productivo que se esperaba, pero sí lo más peligroso del equipo cada vez que la Academia atacaba. Así corrieron los minutos, hasta que Teo Gutiérrez cambió la historia."	['N/A']	ES
908	"Las inyecciones de dinero vinieron primero desde Holanda y luego desde otra empresa perteneciente a Izquierdo con sede en la capital de la Isla de las Nieves, Charlestown. Ese paraíso también es el domicilio de Midcourt Limited, de Luis de Miguel Pérez, que es propietaria de Welldone."	['N/A']	ES-ES
1440	"Según ha dicho, ""cuando el Gobierno piensa en verde le viene a la cabeza el billete y la recaudación, no el medio ambiente y su conservación""."	['N/A']	ES-ES
681	"El premio de ""Competitividad Empresarial"" en la categoría de Pequeña y Mediana Empresa ha sido para Inoxpa ""por su liderazgo en el diseño, fabricación y comercialización de válvulas y accesorios para las industrias alimentaria, farmacéutica y cosmética""."	['N/A']	ES-ES
1631	"El equipo de producción de la serie está estudiando diversas opciones para terminar con la vida del personaje de Sheen. Una de ellas es la posibilidad de un accidente de tráfico por un acantilado, una opción que guarda mucha similitud con la vida real ya que el actor perdió un par de sus vehículos en circunstancias parecidas."	['N/A']	ES
3988	"Cada una de las once compañías representará siete veces su espectáculo a lo largo de los próximos meses, funciones que tendrán lugar en espacios poco utilizados y apartados de la realidad cultural cotidiana, como colegios públicos, conservatorios, parques, jardines, bibliotecas, boleras o centros cívicos."	['N/A']	ES
736	"En su opinión, el precepto que cuestiona el juez Latorre no es más que un instrumento incorporado por el legislador en el ordenamiento jurídico para impedir en un sistema electoral de listas cerradas que los ediles saquen partido del abandono de los partidos políticos por los que fueron elegidos."	['N/A']	ES-ES
4345	"Blanco, en una rueda de prensa, aseguró que «tras la decisión tomada unilateralmente por el alcalde de despedir a cuatro trabajadores de la limpieza por venganzas políticas, han desaparecido del registro de entradas y salidas del Ayuntamiento de Madrigal los apuntes de las cartas de despido, y el máximo responsable de la custodia de los documentos es el propio regidor»."	['documentos']	ES
1894	"Frente a ello, los portavoces del PRC y PSOE se dedicaron a hablar de ""cosas tan peregrinas"" como el Prestige, la crisis internacional, la ""derecha planetaria"" o la política de la canciller alemana Angela Merkel."	['N/A']	ES-ES
3634	Varios ministros de Mubarak y hombres de negocios cercanos al antiguo régimen también han sido detenidos y sus haberes congelados en los últimos días.	['hombres de negocios']	ES
2107	"Cuando su hijo Dante declaró que darán a conocer en qué lugar del Río de la Plata esparcirán sus cenizas para que quien quiera contemple un anochecer con su espíritu, definió también la personalidad de su padre."	['en qué lugar del Río de la Plata']	ES-AR
